COUNTY,Year,Total Dollar Damage,Total Acres Burned,Arson,Campfire,Debris Burning,Elec. Power,Equip. Use,Ltng.,Misc.,P-W-F,Rail- road,Smoking,Undet.,Vehicle,Total Fires,.25 acres or <,.26-9.99 acres,10-99 acres,100-299 acres,300-999 acres,1000-4999 acres,5000 acres or >,Population,Prec_Value,Prec_Rank,Prec_Anomaly,Prec_Mean(1901-2000),MT_Value,MT_Rank,MT_Anomaly,MT_Mean(1901-2000),AT_Value,AT_Rank,AT_Anomaly,AT_Mean(1901-2000),BUILDVALUE,AGRIVALUE,AREA,EAL_VALB,EAL_VALP,EAL_VALA,RESL_SCORE,LTNG_EALS,WFIR_RISKS
Sonoma,2013,"9,366,896","4,189",11,5,25,37,22,18,26,4,0,4,36,8,196,109,76,8,2,0,1,0,"494,073",10.12,1,-31.9,42.02,70.2,124,2.7,67.4,57.5,109,1.4,56.1,104610503336,1054141176,1785.789108,216471444.9,4.978629352,58439436.71,72.98000336,21.55727156,98.75914731
Sonoma,2012,"691,886",123,3,7,17,11,0,25,19,1,0,1,33,11,128,74,50,4,0,0,0,0,"489,993",51.03,100,9.01,42.02,68.6,97,1.2,67.4,56.9,93,0.8,56.1,104610503336,1054141176,1785.789108,216471444.9,4.978629352,58439436.71,72.98000336,21.55727156,98.75914731
Sonoma,2011,"276,401",71,0,1,9,9,0,29,6,0,0,0,17,3,74,43,30,1,0,0,0,0,"487,421",32.85,34,-9.17,42.02,67.1,45,-0.3,67.4,55.9,47,-0.2,56.1,104610503336,1054141176,1785.789108,216471444.9,4.978629352,58439436.71,72.98000336,21.55727156,98.75914731
Sonoma,2010,"340,240",235,1,0,7,9,0,31,0,7,0,1,15,4,75,36,36,3,0,0,0,0,"483,861",56.93,112,14.91,42.02,66.6,22,-0.8,67.4,56.1,64,0,56.1,104610503336,1054141176,1785.789108,216471444.9,4.978629352,58439436.71,72.98000336,21.55727156,98.75914731
Sonoma,2009,"340,240",75,7,1,11,8,4,43,0,1,0,1,33,0,109,52,55,1,1,0,0,0,"472,102",29.53,24,-12.49,42.02,68.8,103,1.4,67.4,57,100,0.9,56.1,104610503336,1054141176,1785.789108,216471444.9,4.978629352,58439436.71,72.98000336,21.55727156,98.75914731
Sonoma,2008,"177,393","1,342",3,1,20,19,0,49,0,0,0,2,54,0,148,55,85,7,0,1,0,0,"466,424",30.88,29,-11.14,42.02,69.3,116,1.9,67.4,57.1,102,1.1,56.1,104610503336,1054141176,1785.789108,216471444.9,4.978629352,58439436.71,72.98000336,21.55727156,98.75914731
Stanislaus,2021,"114,501",99,0,0,0,0,3,0,4,2,0,0,5,4,18,7,6,5,0,0,0,0,"551,845",14.2,77,0.55,13.65,75.5,120,2.6,72.9,63,123,2.6,60.4,100450739522,2897698594,1529.197436,58543515.81,1.193419535,10262005.68,44.61999893,84.2985843,94.49570474
Stanislaus,2020,"69,175,400","176,261",4,0,1,1,2,2,2,0,0,0,14,7,33,5,20,6,1,0,0,1,"553,706",6.78,5,-6.87,13.65,76.6,127,3.7,72.9,63.1,123,2.7,60.4,100450739522,2897698594,1529.197436,58543515.81,1.193419535,10262005.68,44.61999893,84.2985843,94.49570474
Stanislaus,2019,"104,284","3,504",3,0,2,1,5,0,5,2,0,0,11,14,43,11,22,6,2,1,1,0,"550,660",17.77,109,4.12,13.65,74.7,111,1.8,72.9,62.3,118,2,60.4,100450739522,2897698594,1529.197436,58543515.81,1.193419535,10262005.68,44.61999893,84.2985843,94.49570474
Stanislaus,2018,"40,500",239,3,0,1,1,2,0,1,0,0,0,13,5,26,8,13,4,1,0,0,0,"548,126",13.57,68,-0.08,13.65,75.8,122,2.9,72.9,62.9,121,2.5,60.4,100450739522,2897698594,1529.197436,58543515.81,1.193419535,10262005.68,44.61999893,84.2985843,94.49570474
Stanislaus,2017,"13,520",225,1,0,2,2,3,0,1,0,0,0,8,8,25,8,9,8,0,0,0,0,"544,717",16.82,98,3.17,13.65,76.1,123,3.2,72.9,63.4,127,3,60.4,100450739522,2897698594,1529.197436,58543515.81,1.193419535,10262005.68,44.61999893,84.2985843,94.49570474
Stanislaus,2016,"8,550",281,0,1,0,2,1,1,1,0,0,0,10,2,18,7,5,5,1,0,0,0,"539,255",18.04,110,4.39,13.65,76.3,125,3.5,72.9,63.2,126,2.8,60.4,100450739522,2897698594,1529.197436,58543515.81,1.193419535,10262005.68,44.61999893,84.2985843,94.49570474
Sutter,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"98,855",16.08,42,-2.9,18.98,78.1,124,3.3,74.9,64.4,124,2.5,61.8,17066659566,472706878,614.5569472,13902000.93,0.5339899165,72730533.52,53.63000107,48.32689833,66.71969456
Sutter,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"99,355",6.57,2,-12.41,18.98,79.2,128,4.3,74.9,64.9,126,3.1,61.8,17066659566,472706878,614.5569472,13902000.93,0.5339899165,72730533.52,53.63000107,48.32689833,66.71969456
Sutter,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96,971",28.23,121,9.25,18.98,76.1,97,1.3,74.9,63.4,111,1.6,61.8,17066659566,472706878,614.5569472,13902000.93,0.5339899165,72730533.52,53.63000107,48.32689833,66.71969456
Sutter,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96,348",17.61,56,-1.37,18.98,77.8,121,2.9,74.9,63.7,119,1.8,61.8,17066659566,472706878,614.5569472,13902000.93,0.5339899165,72730533.52,53.63000107,48.32689833,66.71969456
Sutter,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96,204",25.41,113,6.43,18.98,77.5,118,2.7,74.9,64.6,125,2.8,61.8,17066659566,472706878,614.5569472,13902000.93,0.5339899165,72730533.52,53.63000107,48.32689833,66.71969456
Sutter,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"95,742",21.39,93,2.41,18.98,77.5,118,2.6,74.9,64.3,123,2.5,61.8,17066659566,472706878,614.5569472,13902000.93,0.5339899165,72730533.52,53.63000107,48.32689833,66.71969456
Sutter,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"95,282",8.87,6,-10.11,18.98,78.7,125,3.8,74.9,65,127,3.1,61.8,17066659566,472706878,614.5569472,13902000.93,0.5339899165,72730533.52,53.63000107,48.32689833,66.71969456
Sutter,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"94,778",20.03,76,1.05,18.98,79.1,127,4.2,74.9,65.6,128,3.8,61.8,17066659566,472706878,614.5569472,13902000.93,0.5339899165,72730533.52,53.63000107,48.32689833,66.71969456
Sutter,2013,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"94,507",6.57,2,-12.41,18.98,77.8,121,2.9,74.9,63.5,116,1.7,61.8,17066659566,472706878,614.5569472,13902000.93,0.5339899165,72730533.52,53.63000107,48.32689833,66.71969456
Sutter,2011,0,357,0,0,0,0,0,1,0,0,0,0,3,0,4,0,1,1,2,0,0,0,"94,482",18.17,60,-0.81,18.98,74,24,-0.9,74.9,61.3,26,-0.5,61.8,17066659566,472706878,614.5569472,13902000.93,0.5339899165,72730533.52,53.63000107,48.32689833,66.71969456
Tehama,2021,"1,263,355","10,041",16,1,11,8,12,1,7,3,0,0,2,6,67,24,36,7,0,0,0,0,"65,204",30.03,39,-6.48,36.51,72.9,123,3.3,69.6,60.5,124,2.6,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2020,"2,500,556","36,374",6,0,22,11,20,11,9,3,0,0,9,7,98,28,58,8,2,0,1,1,"65,706",16.5,3,-20.01,36.51,73.7,128,4.2,69.6,61.1,126,3.2,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2019,"1,220,000","12,298",16,2,18,7,13,7,12,0,0,0,12,6,93,34,46,10,0,1,1,1,"65,084",48.44,112,11.93,36.51,70.3,90,0.7,69.6,58.8,99,0.9,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2018,"7,227,100","12,525",7,3,6,12,14,0,21,5,1,1,27,15,112,44,53,9,1,2,3,0,"64,018",30.58,44,-5.93,36.51,72.4,122,2.8,69.6,60.1,121,2.1,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2017,"498,670",944,0,1,7,7,13,4,10,1,0,0,17,6,66,22,27,15,2,0,0,0,"63,847",40.84,90,4.33,36.51,71.9,118,2.4,69.6,60.1,122,2.2,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2016,"434,250","1,110",2,1,5,9,13,2,5,0,0,0,19,3,59,31,19,7,0,2,0,0,"63,453",47.99,110,11.48,36.51,71.1,104,1.5,69.6,59.7,118,1.8,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2015,"833,450",536,2,2,7,4,4,6,10,1,0,1,27,10,74,30,34,9,1,0,0,0,"63,158",19.56,7,-16.95,36.51,73.7,128,4.1,69.6,61.3,127,3.4,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2014,"52,500",343,1,0,10,2,7,4,14,2,0,0,23,5,68,29,35,3,1,0,0,0,"62,801",42.34,95,5.83,36.51,73.6,126,4,69.6,61.5,128,3.6,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2013,"346,400","19,064",9,0,7,9,10,8,11,1,0,1,17,3,76,27,39,6,3,0,0,1,"62,875",11.42,1,-25.09,36.51,73.1,124,3.6,69.6,60,120,2,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2012,"16,489,420","30,285",2,1,9,14,2,16,5,1,0,0,23,3,76,30,34,8,2,1,0,1,"63,212",43.09,99,6.58,36.51,71.3,106,1.7,69.6,58.8,99,0.9,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2011,"89,850",323,2,0,8,11,0,45,2,0,0,2,13,0,83,37,37,8,1,0,0,0,"63,331",29.58,36,-6.93,36.51,69.2,39,-0.3,69.6,57.2,19,-0.7,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2010,"50,400",241,0,0,5,13,0,17,0,3,0,2,16,3,59,25,31,3,0,0,0,0,"63,440",46.5,107,9.99,36.51,68.4,13,-1.2,69.6,57.2,19,-0.7,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2009,"50,400",59,2,1,5,4,5,14,0,1,0,1,12,1,46,24,19,3,0,0,0,0,"61,138",30.12,41,-6.39,36.51,71.3,109,1.7,69.6,58.9,102,1,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Tehama,2008,"1,129,000","15,455",1,0,5,11,13,37,0,0,0,2,20,1,90,18,63,6,1,0,1,1,"61,143",25.65,20,-10.86,36.51,71.6,113,2,69.6,59,105,1.1,57.9,12819026971,250448617,2992.07866,20252447.16,0.4909534312,18185393.61,34.31000137,23.93822394,97.74101177
Trinity,2021,"920,000",80,14,0,5,4,1,3,0,0,0,3,0,0,30,19,10,1,0,0,0,0,"16,011",44.81,33,-12.68,57.49,67.3,124,3.9,63.4,54.3,125,2.8,51.6,3694832269,8330532,3239.992482,6973732.878,0.1055722944,1042.739972,35.29999924,4.504504505,96.88195991
Trinity,2020,"66,722,100","45,129",11,1,9,3,2,5,0,1,0,2,0,2,36,15,18,1,1,0,0,1,"16,136",28.14,3,-29.35,57.49,67.9,126,4.6,63.4,54.7,126,3.1,51.6,3694832269,8330532,3239.992482,6973732.878,0.1055722944,1042.739972,35.29999924,4.504504505,96.88195991
Trinity,2019,"17,300",13,4,0,6,3,2,9,1,1,0,1,2,2,31,20,11,0,0,0,0,0,"12,285",66.14,95,8.65,57.49,65.1,103,1.8,63.4,52.9,105,1.3,51.6,3694832269,8330532,3239.992482,6973732.878,0.1055722944,1042.739972,35.29999924,4.504504505,96.88195991
Trinity,2018,"71,300",145,3,1,2,2,1,1,9,0,0,2,8,0,29,22,6,0,1,0,0,0,"12,567",39.76,19,-17.73,57.49,66.9,122,3.5,63.4,53.8,121,2.3,51.6,3694832269,8330532,3239.992482,6973732.878,0.1055722944,1042.739972,35.29999924,4.504504505,96.88195991
Trinity,2017,"1,508",15,0,1,2,5,5,2,2,0,0,0,3,4,24,14,10,0,0,0,0,0,"12,726",67.76,99,10.27,57.49,65.9,116,2.5,63.4,53.7,120,2.1,51.6,3694832269,8330532,3239.992482,6973732.878,0.1055722944,1042.739972,35.29999924,4.504504505,96.88195991
Trinity,2016,0,4,0,0,4,4,0,0,0,0,0,1,6,3,18,14,4,0,0,0,0,0,"12,828",74.92,114,17.43,57.49,66,118,2.7,63.4,54,124,2.5,51.6,3694832269,8330532,3239.992482,6973732.878,0.1055722944,1042.739972,35.29999924,4.504504505,96.88195991
Trinity,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"13,784",74.92,114,17.43,57.49,63.2,51,-0.2,63.4,51.8,73,0.2,51.6,3694832269,8330532,3239.992482,6973732.878,0.1055722944,1042.739972,35.29999924,4.504504505,96.88195991
Trinity,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,165",42.08,25,-15.41,57.49,65.7,113,2.4,63.4,52.7,103,1.2,51.6,3694832269,8330532,3239.992482,6973732.878,0.1055722944,1042.739972,35.29999924,4.504504505,96.88195991
Tulare,2021,"98,750","1,450",8,0,9,2,9,11,2,1,0,1,7,11,61,30,21,8,0,2,0,0,"474,800",18.46,49,-3.38,21.84,68.6,126,2.6,66,56.3,127,3,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2020,"278,541,759","10,461",11,1,2,3,9,1,3,2,0,0,17,14,63,17,39,3,2,0,1,1,"472,597",11.61,8,-10.23,21.84,68.2,119,2.3,66,56.1,125,2.9,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2019,"362,717","1,495",20,0,2,2,7,4,6,1,0,0,26,4,72,25,37,7,2,1,0,0,"466,195",29.53,111,7.69,21.84,65.6,41,-0.4,66,54,88,0.8,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2018,"357,026",907,3,0,8,5,9,2,8,0,0,0,12,1,48,19,22,5,1,1,0,0,"464,589",16.35,35,-5.49,21.84,68,114,2.1,66,55.9,122,2.7,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2017,"24,105","3,717",16,0,5,7,6,2,9,0,0,0,22,4,71,26,28,13,1,2,1,0,"462,308",27.33,102,5.49,21.84,67.6,108,1.7,66,56,124,2.8,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2016,"8,664",229,28,1,6,5,3,1,4,1,0,1,14,7,71,18,46,7,0,0,0,0,"459,235",19.73,60,-2.11,21.84,68.1,117,2.1,66,55.8,121,2.6,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2015,"176,768",740,5,0,1,7,5,17,12,0,0,0,20,3,70,21,42,6,0,1,0,0,"457,161",15.27,24,-6.57,21.84,68.5,126,2.5,66,56.2,127,3,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2014,"243,754",321,10,2,4,3,4,0,5,0,0,1,10,6,45,27,14,3,1,0,0,0,"455,138",14.47,22,-7.37,21.84,70.1,128,4.2,66,57.6,128,4.4,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2013,"30,920",529,12,2,3,6,13,4,5,0,0,0,8,7,60,25,29,4,2,0,0,0,"452,460",6.87,1,-14.97,21.84,68.3,121,2.3,66,55.6,120,2.3,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2012,"8,906",187,7,1,2,3,1,3,6,0,0,0,11,4,38,17,15,6,0,0,0,0,"449,779",18.29,48,-3.55,21.84,68.5,126,2.5,66,55.6,120,2.4,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2011,"76,685","3,455",10,1,4,3,2,14,3,0,0,1,18,1,57,20,27,4,1,4,1,0,"446,784",17.94,46,-3.9,21.84,65.4,37,-0.5,66,53.2,57,0,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2010,"57,895","2,519",20,0,3,15,1,10,0,2,0,0,24,1,76,28,31,11,4,2,0,0,"442,182",35.07,121,13.23,21.84,65.3,33,-0.6,66,53.6,77,0.3,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2009,"57,895",76,17,0,1,13,6,28,0,0,0,1,13,0,79,10,57,11,1,0,0,0,"429,668",17.5,41,-4.34,21.84,67.3,103,1.3,66,54.8,107,1.6,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tulare,2008,"93,916","3,238",34,1,1,14,1,20,0,0,0,2,22,1,96,5,65,19,3,4,0,0,"422,343",17.81,43,-4.03,21.84,67.6,108,1.6,66,55,112,1.8,53.2,74473680893,5132532815,4887.12967,36155056.73,2.296415808,12735078.22,12.82999992,65.09009009,97.55011136
Tuolumne,2021,"142,405",191,3,3,25,5,5,3,9,3,1,1,32,12,102,62,34,5,1,0,0,0,"54,705",37.6,59,-3.24,40.84,65,124,3,62,52.4,124,2.7,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2020,"189,002","2,935",10,2,24,8,7,2,6,1,0,1,24,9,94,38,55,0,0,0,1,0,"55,438",21.07,3,-19.77,40.84,65.2,126,3.1,62,52.5,127,2.9,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2019,"145,750",146,5,4,23,7,10,0,10,3,0,1,19,8,90,56,32,2,0,0,0,0,"54,478",52.12,108,11.28,40.84,61.7,41,-0.4,62,49.9,76,0.2,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2018,"63,896",918,1,5,22,7,8,2,12,0,0,2,20,8,87,61,22,1,2,1,0,0,"54,387",37.4,57,-3.44,40.84,64.3,121,2.3,62,51.9,123,2.3,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2017,"587,336","1,033",4,3,25,7,3,2,11,1,1,0,38,6,101,69,25,5,1,1,0,0,"53,976",64.58,124,23.74,40.84,63.6,114,1.5,62,51.8,122,2.2,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2016,"40,363","1,262",1,0,21,6,8,2,8,3,0,2,20,8,79,48,27,3,0,0,1,0,"53,770",45.14,86,4.3,40.84,63.9,117,1.8,62,51.8,122,2.1,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2015,"61,927",568,3,1,13,8,10,6,16,0,0,1,21,4,83,51,25,4,3,0,0,0,"53,615",30.01,28,-10.83,40.84,64.5,122,2.5,62,52.5,127,2.8,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2014,"499,363",725,5,1,17,9,5,3,16,2,0,0,31,5,94,55,32,5,1,1,0,0,"53,851",30.42,30,-10.42,40.84,65.4,128,3.4,62,53.1,128,3.5,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2013,"107,172",203,2,2,17,8,8,1,18,1,0,2,18,6,83,53,28,1,1,0,0,0,"53,997",12.64,1,-28.2,40.84,64,119,1.9,62,51,113,1.3,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2012,"48,893","1,174",1,2,15,10,5,13,7,3,0,2,24,3,85,40,39,4,1,1,0,0,"54,221",42.11,77,1.27,40.84,63.4,108,1.4,62,51.1,115,1.5,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2011,"644,582",335,2,0,31,2,0,66,2,0,0,1,16,1,121,76,41,2,2,0,0,0,"54,830",38.92,62,-1.92,40.84,60.5,15,-1.6,62,48.5,15,-1.1,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2010,"123,502",297,1,0,5,4,2,18,0,2,0,0,24,3,59,16,36,7,0,0,0,0,"55,368",59.29,117,18.45,40.84,60.6,15,-1.5,62,48.9,24,-0.7,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2009,"123,502",59,3,0,6,2,1,22,0,1,0,3,13,1,52,21,30,1,0,0,0,0,"55,175",38.14,61,-2.7,40.84,62.7,85,0.7,62,50.3,90,0.7,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Tuolumne,2008,"434,309","1,674",6,0,14,5,7,26,0,0,0,2,17,5,82,31,47,2,1,0,1,0,"55,616",34.68,46,-6.16,40.84,63.3,99,1.2,62,50.7,103,1.1,49.6,12471928394,37011927,2297.412809,22935138.4,0.0930115091,306050.2564,48.18999863,54.31145431,99.49093223
Yolo,2021,"124,000",60,2,0,2,3,4,0,2,0,0,1,0,1,15,5,8,2,0,0,0,0,"215,580",18.91,62,-1.1,20.01,77.2,124,2.9,74.3,63.3,125,2.4,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2020,"9,520,500","41,956",0,0,4,1,2,1,5,0,0,0,0,2,15,3,8,3,0,0,0,1,"218,184",6.36,3,-13.65,20.01,78.2,127,4,74.3,63.9,127,3,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2019,"4,200",45,0,0,5,3,9,0,2,0,0,0,0,2,21,6,14,1,0,0,0,0,"220,500",33.14,123,13.13,20.01,75.2,92,0.9,74.3,62.4,113,1.5,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2018,"6,500","91,132",1,0,1,2,5,0,0,0,0,0,6,0,15,6,6,1,0,1,0,1,"220,118",17.84,53,-2.17,20.01,76.5,119,2.2,74.3,62.4,113,1.5,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2017,"20,100,000","1,748",0,0,4,2,2,0,1,0,0,1,3,2,15,5,7,2,0,0,1,0,"218,477",30.74,119,10.73,20.01,76.2,115,2,74.3,63.1,122,2.2,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2016,"5,001,900","6,105",0,0,6,4,4,0,0,0,0,0,6,2,22,12,7,1,1,0,0,1,"215,627",22.92,91,2.91,20.01,76.3,117,2,74.3,63.1,122,2.2,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2015,"67,500",114,1,0,2,0,2,0,1,0,0,1,6,5,18,11,6,0,1,0,0,0,"212,037",9.19,5,-10.82,20.01,77.8,125,3.5,74.3,63.9,127,3,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2014,"10,302",400,0,0,0,2,6,0,3,0,0,1,4,1,17,7,8,1,0,1,0,0,"208,398",21.62,82,1.61,20.01,78.4,128,4.1,74.3,64.7,128,3.8,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2013,"15,000",189,0,0,3,3,5,0,2,0,0,0,6,1,20,6,13,0,1,0,0,0,"206,292",5.79,1,-14.22,20.01,77.1,123,2.8,74.3,62.5,116,1.6,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2012,4,"20,182",2,0,1,3,0,0,1,1,0,0,6,1,15,6,4,0,3,1,0,1,"204,576",25.72,103,5.71,20.01,76,109,1.7,74.3,62.2,106,1.3,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2011,"35,002",207,0,0,6,4,0,3,0,0,0,0,9,1,23,5,14,4,0,0,0,0,"201,954",18.92,63,-1.09,20.01,73.5,25,-0.8,74.3,60.5,34,-0.4,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2010,2,39,0,0,1,3,0,1,0,0,0,0,4,0,9,1,7,1,0,0,0,0,"200,855",27.71,113,7.7,20.01,73.3,20,-0.9,74.3,61,68,0.1,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2009,2,9,1,0,2,6,0,4,0,0,0,0,2,0,15,6,7,1,0,1,0,0,"199,407",18.45,58,-1.56,20.01,75.8,102,1.5,74.3,62,101,1.1,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yolo,2008,"1,500",372,0,0,0,5,0,5,0,0,0,0,7,2,19,3,12,3,0,1,0,0,"196,619",17.31,45,-2.7,20.01,75.9,107,1.7,74.3,62.1,104,1.2,60.9,42474300118,655518695,1033.899013,34958849.13,0.9732404662,101823169.7,70.84999847,64.44658945,80.52815781
Yuba,2021,"2,003,400","1,305",7,1,5,5,10,0,6,0,0,0,12,6,52,23,21,6,1,1,0,0,"82,211",32.71,48,-5.02,37.73,75.3,124,3.2,72.1,62.6,125,2.8,59.8,12839291435,205448419,650.5090636,10633912.74,0.3545104005,16882591.06,53.36999893,25.61132561,94.87750557
Yuba,2020,"2,525,800","1,571",3,4,13,6,12,3,11,1,0,0,13,8,74,26,42,4,1,0,1,0,"81,706",18.02,3,-19.71,37.73,76.2,128,4.1,72.1,63,127,3.2,59.8,12839291435,205448419,650.5090636,10633912.74,0.3545104005,16882591.06,53.36999893,25.61132561,94.87750557
